"iv_malla_modi_id";"ano";"ndvi_i";"lng";"lat"
225582;2009;0.57;-3.3978377629865;36.9422452266359
225582;2010;0.59;-3.3978377629865;36.9422452266359
225582;2011;0.54;-3.3978377629865;36.9422452266359
225582;2012;0.61;-3.3978377629865;36.9422452266359
225583;2000;0.57;-3.39523112971642;36.9422452266359
225583;2001;0.62;-3.39523112971642;36.9422452266359
225583;2002;0.58;-3.39523112971642;36.9422452266359
225583;2003;0.62;-3.39523112971642;36.9422452266359
225583;2004;0.54;-3.39523112971642;36.9422452266359
225583;2005;0.56;-3.39523112971642;36.9422452266359
225583;2006;0.58;-3.39523112971642;36.9422452266359
225583;2007;0.59;-3.39523112971642;36.9422452266359
225583;2008;0.55;-3.39523112971642;36.9422452266359
225583;2009;0.57;-3.39523112971642;36.9422452266359
225583;2010;0.60;-3.39523112971642;36.9422452266359
225583;2011;0.54;-3.39523112971642;36.9422452266359
225583;2012;0.60;-3.39523112971642;36.9422452266359
225584;2000;0.56;-3.39262449644634;36.9422452266359
225584;2001;0.61;-3.39262449644634;36.9422452266359
225584;2002;0.57;-3.39262449644634;36.9422452266359
225584;2003;0.61;-3.39262449644634;36.9422452266359
225584;2004;0.53;-3.39262449644634;36.9422452266359
225584;2005;0.55;-3.39262449644634;36.9422452266359
225584;2006;0.57;-3.39262449644634;36.9422452266359
225584;2007;0.60;-3.39262449644634;36.9422452266359
225584;2008;0.55;-3.39262449644634;36.9422452266359
225584;2009;0.57;-3.39262449644634;36.9422452266359
225584;2010;0.60;-3.39262449644634;36.9422452266359
225584;2011;0.54;-3.39262449644634;36.9422452266359
225584;2012;0.60;-3.39262449644634;36.9422452266359
225585;2000;0.53;-3.39001786317625;36.9422452266359
225585;2001;0.57;-3.39001786317625;36.9422452266359
225585;2002;0.55;-3.39001786317625;36.9422452266359
225585;2003;0.57;-3.39001786317625;36.9422452266359
225585;2004;0.51;-3.39001786317625;36.9422452266359
225585;2005;0.53;-3.39001786317625;36.9422452266359
225585;2006;0.55;-3.39001786317625;36.9422452266359
225585;2007;0.57;-3.39001786317625;36.9422452266359
225585;2008;0.53;-3.39001786317625;36.9422452266359
225585;2009;0.56;-3.39001786317625;36.9422452266359
225585;2010;0.58;-3.39001786317625;36.9422452266359
225585;2011;0.53;-3.39001786317625;36.9422452266359
225585;2012;0.59;-3.39001786317625;36.9422452266359
225586;2000;0.50;-3.38741122990617;36.9422452266359
225586;2001;0.55;-3.38741122990617;36.9422452266359
225586;2002;0.52;-3.38741122990617;36.9422452266359
225586;2003;0.54;-3.38741122990617;36.9422452266359
225586;2004;0.49;-3.38741122990617;36.9422452266359
225586;2005;0.51;-3.38741122990617;36.9422452266359
225586;2006;0.53;-3.38741122990617;36.9422452266359
225586;2007;0.53;-3.38741122990617;36.9422452266359
225586;2008;0.52;-3.38741122990617;36.9422452266359
225586;2009;0.53;-3.38741122990617;36.9422452266359
225586;2010;0.54;-3.38741122990617;36.9422452266359
225586;2011;0.51;-3.38741122990617;36.9422452266359
225586;2012;0.56;-3.38741122990617;36.9422452266359
225587;2000;0.51;-3.38480459663609;36.9422452266359
225587;2001;0.55;-3.38480459663609;36.9422452266359
225587;2002;0.52;-3.38480459663609;36.9422452266359
225587;2003;0.54;-3.38480459663609;36.9422452266359
225587;2004;0.49;-3.38480459663609;36.9422452266359
225587;2005;0.50;-3.38480459663609;36.9422452266359
225587;2006;0.52;-3.38480459663609;36.9422452266359
225587;2007;0.53;-3.38480459663609;36.9422452266359
225587;2008;0.51;-3.38480459663609;36.9422452266359
225587;2009;0.52;-3.38480459663609;36.9422452266359
225587;2010;0.53;-3.38480459663609;36.9422452266359
225587;2011;0.49;-3.38480459663609;36.9422452266359
225587;2012;0.55;-3.38480459663609;36.9422452266359
225588;2000;0.55;-3.38219796336601;36.9422452266359
225588;2001;0.59;-3.38219796336601;36.9422452266359
225588;2002;0.55;-3.38219796336601;36.9422452266359
225588;2003;0.58;-3.38219796336601;36.9422452266359
225588;2004;0.50;-3.38219796336601;36.9422452266359
225588;2005;0.53;-3.38219796336601;36.9422452266359
225588;2006;0.55;-3.38219796336601;36.9422452266359
225588;2007;0.56;-3.38219796336601;36.9422452266359
225588;2008;0.53;-3.38219796336601;36.9422452266359
225588;2009;0.53;-3.38219796336601;36.9422452266359
225588;2010;0.56;-3.38219796336601;36.9422452266359
225588;2011;0.51;-3.38219796336601;36.9422452266359
225588;2012;0.57;-3.38219796336601;36.9422452266359
225589;2000;0.56;-3.37959133009593;36.9422452266359
225589;2001;0.62;-3.37959133009593;36.9422452266359
225589;2002;0.56;-3.37959133009593;36.9422452266359
225589;2003;0.60;-3.37959133009593;36.9422452266359
225589;2004;0.50;-3.37959133009593;36.9422452266359
225589;2005;0.53;-3.37959133009593;36.9422452266359
225589;2006;0.55;-3.37959133009593;36.9422452266359
225589;2007;0.57;-3.37959133009593;36.9422452266359
225589;2008;0.55;-3.37959133009593;36.9422452266359
225589;2009;0.55;-3.37959133009593;36.9422452266359
225589;2010;0.58;-3.37959133009593;36.9422452266359
225589;2011;0.51;-3.37959133009593;36.9422452266359
225589;2012;0.60;-3.37959133009593;36.9422452266359
224900;2000;0.70;-3.40575078690714;36.9443285567471
224900;2001;0.73;-3.40575078690714;36.9443285567471
224900;2002;0.72;-3.40575078690714;36.9443285567471
224900;2003;0.73;-3.40575078690714;36.9443285567471
224900;2004;0.67;-3.40575078690714;36.9443285567471
224900;2005;0.69;-3.40575078690714;36.9443285567471
224900;2006;0.68;-3.40575078690714;36.9443285567471
224900;2007;0.69;-3.40575078690714;36.9443285567471
224900;2008;0.69;-3.40575078690714;36.9443285567471
224900;2009;0.71;-3.40575078690714;36.9443285567471
224900;2010;0.75;-3.40575078690714;36.9443285567471
224900;2011;0.69;-3.40575078690714;36.9443285567471
224900;2012;0.72;-3.40575078690714;36.9443285567471
224901;2000;0.65;-3.40314408236142;36.9443285567471
224901;2001;0.70;-3.40314408236142;36.9443285567471
224901;2002;0.66;-3.40314408236142;36.9443285567471
224901;2003;0.70;-3.40314408236142;36.9443285567471
224901;2004;0.62;-3.40314408236142;36.9443285567471
224901;2005;0.65;-3.40314408236142;36.9443285567471
224901;2006;0.64;-3.40314408236142;36.9443285567471
224901;2007;0.66;-3.40314408236142;36.9443285567471
224901;2008;0.66;-3.40314408236142;36.9443285567471
224901;2009;0.65;-3.40314408236142;36.9443285567471
224901;2010;0.69;-3.40314408236142;36.9443285567471
224901;2011;0.63;-3.40314408236142;36.9443285567471
224901;2012;0.68;-3.40314408236142;36.9443285567471
224902;2000;0.58;-3.40053737781571;36.9443285567471
224902;2001;0.63;-3.40053737781571;36.9443285567471
224902;2002;0.60;-3.40053737781571;36.9443285567471
224902;2003;0.62;-3.40053737781571;36.9443285567471
224902;2004;0.55;-3.40053737781571;36.9443285567471
224902;2005;0.59;-3.40053737781571;36.9443285567471
